CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Riesgo
-0.21867897062536457,-0.4219349348180503,-1.1833491550784552,-1.549893821068754,-1.0978995515535461,3.8531711552247474,-1.7833932398729873,-0.7468179827088591,-1.4527856702197115,-0.9262168279862545,0.6577227897590575,-0.6790984685174438,Bajo
-1.0501518339263223,-0.16985491515235698,-1.2100037005296655,-1.6058948341378085,-1.1235299832543197,4.2442603154124745,-1.9199239075082137,-0.7905258312858272,-1.509656395553664,-0.8237265643149423,0.4076295397830651,-0.703714226203478,Bajo
-1.0501518339263223,-0.23402073833998802,-1.1433673369016397,-1.4528253984157264,-1.031260429131535,3.540299827074566,-1.464821682057459,-0.6768854249857102,-1.386024383958115,-0.8806655996878935,0.5181358595398989,-0.7069465984248766,Bajo
-0.7477980654532466,0.1876403854644444,-0.9301309732919569,-1.027217699090912,-0.7031909033616334,2.570398709809003,-0.6911478987911766,-0.3330503495135614,-0.7480832041250833,-0.9148290209116643,0.6053776909268731,-0.691033381334915,Moderado
-0.06750208638882686,1.0538789984974632,-0.29042188246290856,-0.15733529608493227,-0.3136083415098754,1.1859430827444495,-0.008494560615044814,0.1856161202664597,0.17173896214579965,-0.8465021784641227,0.47742300489264416,-0.6932711774881909,Alto
0.08367479784771102,1.1363779140244172,-0.09051279157883094,0.06666875619128572,-0.5442822268168374,0.9630222614374452,-0.2588007846129598,0.3779306540051192,-0.01123641501561257,-0.8806655996878935,0.6635389118515225,-0.6229049206685175,Alto
-0.2942674127436335,0.5955516900143845,-0.5169855187981965,-0.42987355968766416,-0.6314256945994675,1.5066361940983857,-0.327066118430573,-0.02126769633118914,-0.4266399739766565,-0.8465021784641227,0.5355842258172936,-0.6574664390357776,Moderado
-0.4454442969801712,0.34805494343352195,-0.6902400642310638,-0.6725446163202337,-0.7185691623820976,1.9368342703048853,-0.4635967860657993,-0.2660316483622103,-0.8939689778078309,-0.8806655996878935,0.5065036153549689,-0.7071952424419073,Moderado
-0.36985585486190226,0.6093015092688768,-0.6635855187798534,-0.62774380586499,-0.6724343853207052,1.8312401970541992,-0.3953314522481861,-0.15239124206209334,-0.9112774594312077,-0.9945436704337959,1.0241384815843486,-0.558257476240549,Moderado
-0.1430905285070958,0.8384651635104162,-0.38371279154214477,-0.2730707230943116,-0.4571387590342073,1.2876262643932586,-0.008494560615044814,0.24389325170241716,-0.577471028123226,-1.1311973553288786,1.5824862024609836,-0.44835682071300254,Alto
0.6127938926755929,1.2280433757210332,0.17603266293327255,0.3429404206652879,-0.1444474922847699,0.5875766676572274,0.3555872197455588,0.8062675700594063,0.011017347071586211,-1.1653607765526495,1.8558439408068352,-0.3630719228714903,Alto
0.08367479784771102,0.9484637175463551,-0.18380370065806706,-0.03413306733301237,-0.26234747810832826,0.9747549362430771,0.3100769972004833,0.564417474600183,-0.21399291403231258,-1.1311973553288786,1.7802343536047913,-0.35262887415620314,Alto
0.08367479784771102,0.8659648020194008,-0.25044006428609294,-0.11253448562968867,-0.21621270104693585,1.0568836598824998,0.423852553563172,0.4012415065795022,-0.18679387148129184,-0.9717680562846155,1.2800478536528064,-0.40459547371560867,Alto
0.6127938926755929,1.2830426527390024,0.13605084475645696,0.2906728084675037,0.040091615960799694,0.685348957704159,0.5148729986533228,0.7742151477696297,0.1766842426096216,-0.9603802492100251,1.070667458324068,-0.5000747762553774,Alto
2.0489742929227015,2.1905307235354985,1.415469026414554,1.4069596689773234,0.2348828968866787,-0.13202738708819026,0.8789547790139265,1.834858939904055,0.9308395133424692,-0.9034412138370739,0.8729193071802605,-0.5299120582990552,Alto
3.636331577406348,3.0842689750775016,2.2950690263044953,2.037904416222004,0.7577437035824592,-0.5113838724702854,1.3568121157372186,2.5633230828535227,1.660268381756207,-0.9717680562846155,1.1695415338959723,-0.4667564779732707,Alto
3.0316240404601964,2.460943835540515,1.8419417536339193,1.724298743035299,0.5937089406975085,-0.35103731679331734,1.1975263368294546,2.149555449658225,1.5366363701606582,-0.9831558633592057,1.0822997025089982,-0.5130042651409711,Alto
1.3686783138582816,0.9622135368008474,0.3492872083661399,0.4997432572586405,0.02471335694033556,0.4858934860084183,0.5376281099258606,0.7392488689080553,0.6242321245855083,-1.0400948987321568,0.8612870629953304,-0.6905360933008537,Alto
-0.4454442969801712,-0.6327654967202665,-0.7302218824078793,-0.7210788276467476,-0.7236952487222522,1.9251015954992536,-0.6228825649735634,-0.3505334889443486,-0.5230729430211846,-1.142585162403469,0.8263903304405407,-0.8183391180546068,Moderado
-0.8233865075715155,-0.8710956971314674,-1.010094609645588,-1.1690869321991835,-0.9646213067095237,2.8637155799497984,-1.3510461256947706,-0.5865558712599762,-1.188213165405237,-1.142585162403469,0.6751711560364522,-0.8800028342782077,Moderado
-0.2942674127436335,-0.10568909196472596,-0.5702946097006172,-0.5120083788556108,-0.5801648311979204,1.6474282917659675,-0.3498212297031107,-0.228151512928838,-0.5354361441807395,-1.1311973553288786,0.5414003479097587,-0.9344558740079193,Moderado
-0.1430905285070958,-0.2706869230186343,-0.5036582460725914,-0.42240675794512356,-0.5237778814562185,1.6200520505528264,-0.054004783160120265,-0.2194099432134444,-0.49587390047016383,-1.1995241977764202,0.6111938130193381,-0.9667795962219036,Alto
-0.5210327390984402,-0.5273502157691584,-0.8101855187615105,-0.8368142546561269,-0.7852082848041088,2.2027748992325398,-0.48635189733833706,-0.4350353295264869,-0.8420435329377004,-1.2678510402239616,0.7333323769611015,-0.9747362047668843,Moderado
-0.9745633918080533,-0.9810942511674063,-1.1033855187248243,-1.37442398011905,-0.2828518234689471,3.3134681141656843,-0.07675989443265799,-0.7759565484268378,-1.2871187746816761,-1.2792388472985519,0.7624129874234262,-0.9784658650223441,Alto
-0.21867897062536457,-1.246924090087592,-1.2100037005296655,-1.6282952393654304,-1.0978995515535461,4.146488025365543,-1.828903462418063,-0.930390946732125,-1.6036167243662809,-1.381729110969864,0.9717933827521646,-0.9816982372437425,Bajo
-1.125740276044591,-1.1735917207302993,-1.2233309732552708,-1.646962243721782,-1.0517647744921539,4.154309808569297,-1.5558421271476102,-0.8691999587243697,-1.5788903220471713,-1.3589534968206833,0.9194482839199799,-0.9854278974992023,Bajo
-0.9745633918080533,-0.8069298739438364,-1.1167127914504293,-1.385624182732861,-0.9184865296481313,3.3330225721750706,-0.9414541227890916,-0.6710577118421145,-1.3489347804794505,-1.3020144614477323,0.797309719978216,-0.9851792534821717,Moderado
-0.5210327390984402,-0.055273088031587314,-0.7702037005846948,-0.7920134442008833,-0.6468039536199316,2.1675768748156443,-0.19053545079534662,-0.2689455049340082,-0.7035756799506858,-1.3475656897460933,0.9252644060124445,-0.9647904440856584,Alto
1.7466205244496262,2.218030362044483,1.0289781173720036,1.0970873966618886,0.3681611417307012,0.25123998989578217,0.6514036662885492,1.3016231872650446,0.9085857512552704,-1.245075426074781,0.808941964163146,-0.9192885889690499,Alto
-0.21867897062536457,2.02553289248159,1.5887235718474213,1.5338952986005137,-0.2828518234689471,-0.25717591834826287,-0.07675989443265799,1.7620125256091081,1.373442114854534,-1.0287070916575667,0.4076295397830651,-0.9038726599131497,Alto
0.7639707769121308,1.1317946409395865,0.509214481073402,0.6565460938519931,-0.24696921908786412,0.3099033639239412,0.21905655211033243,0.7538181517670446,0.5055453934537814,-0.5731948086739571,-0.4357081636243516,-0.9637958680175359,Alto
0.46161700843905534,0.733049882559308,0.18935993565887768,0.35414062327909884,-0.0983127152233775,0.5328241852309455,0.6969138888336247,0.4216385025820873,0.33246057722001304,-0.44792893085346436,-0.6276401926756949,-0.9829414573288959,Alto
0.00808635572944208,0.4718033167239532,0.0027781175004051974,0.16373717884431352,-0.47251701805467144,0.7909430309548453,0.014260550657492911,0.24389325170241716,-0.1818485910174699,-0.36821428133133277,-0.7381465124325288,-0.9948763701463668,Alto
0.3104401242025175,0.6826338786261694,0.10939629930524669,0.27573920498242255,-0.38537355027204134,0.685348957704159,0.08252588447510609,0.40706921972309795,-0.12250522545160648,-0.24294840351084002,-0.8544689542818277,-0.9782172210053135,Alto
0.46161700843905534,0.843048436595247,0.3492872083661399,0.5072100590011811,-0.3699952912515772,0.4546063531934002,0.24181166338287016,0.6022976100335553,0.07036071263744963,-0.22017278936165963,-0.7846754891722482,-0.9041213039301803,Alto
0.6127938926755929,1.145544460194079,0.5358690265246122,0.6714796973370744,-0.2315909600674,0.3490122799427139,0.3100769972004833,0.835406135777385,0.26322665072650575,-0.2771118247346108,-0.709065901970204,-0.8916891030786479,Alto
0.5372054505573239,0.9438804444615243,0.33595993564053456,0.4885430546448296,-0.29310399614925653,0.4741608112027865,0.17354632956525698,0.5935560403181617,0.1964653644649094,-0.26572401766002063,-0.697433657785274,-0.8800028342782077,Alto
0.23485168208424856,0.7834658864924468,0.20268720838448281,0.36907422676418,-0.43663441367358846,0.6775271745004046,0.15079121829271927,0.45660478144366173,-0.09530618290058575,-0.15184594691411843,-0.8661011984667577,-0.9068563881175175,Alto
1.3686783138582816,1.8651183345125124,1.2155599355304763,1.250156832383971,-0.14957357862492462,-0.08118579626378576,0.833444556468851,1.3307617529830231,0.9333121535743801,-0.3568264742567426,-0.5578467275661154,-0.852900636421867,Alto
1.2175014296217441,1.9338674307849744,1.068959935548819,1.1344214053745916,-0.17007792398554347,-0.04598777184689033,0.7424241113787001,1.1471887889597572,1.0272724823869972,-0.43654112377887416,-0.3368340880524478,-0.7738318390061207,Alto
3.4095662510515408,3.3913482717611645,2.988087208035965,2.4933793225169807,0.5373219909558067,-0.8164334174167124,1.3113018931921432,2.7294129074460014,2.1127615441959158,-0.6073582298977277,0.0761105805125632,-0.6758660962960455,Alto
1.7466205244496262,2.268446365977622,1.3221781173353178,1.3322916515519174,0.19900029250559575,-0.31583929237642194,0.833444556468851,1.4210913067087572,1.469875083899062,-0.6984606864944497,0.23896199910158142,-0.6614447433082679,Alto
1.0663245453852062,1.745953234306912,0.5491962992502175,0.6901467016934258,0.0913524793623468,0.024408276986900523,0.6058934437434738,0.7858705740568213,1.1335960123591693,-0.8237265643149423,0.5762970804645483,-0.6107213638340158,Alto
2.502504945632315,2.630524939679254,1.5487417536706056,1.5077614925016214,0.3322785373496182,-0.3588590999970719,0.49211788738078516,1.7736679518962997,1.5440542908563912,-0.9717680562846155,0.8961837955501197,-0.6030133993060657,Alto
0.46161700843905534,0.8109655250014315,-0.0771855188532258,0.08160235967636692,-0.21621270104693585,0.509358835619682,0.014260550657492911,0.26429024770500226,0.6242321245855083,-0.9945436704337959,0.867103185087795,-0.6462774582693983,Alto
-0.1430905285070958,0.42597058587564535,-0.3703855188165395,-0.25813711960923036,-0.4930213634152903,0.931735128622427,-0.3498212297031107,0.02826786538937467,0.2755898518860606,-1.0400948987321568,0.8554709409028655,-0.6895415172327313,Moderado
-0.36985585486190226,0.3709713088576759,-0.636930973328643,-0.5978765988948277,-0.7800821984639541,1.3423787468195403,-0.6911478987911766,-0.25729007864681674,0.025853188463052065,-1.0742583199559275,0.8554709409028655,-0.7310650680768493,Moderado
-0.2942674127436335,0.31597203183970646,-0.636930973328643,-0.5941431980235573,-0.2828518234689471,1.3541114216251722,-0.07675989443265799,-0.21358223006984864,-0.0903609024367638,-1.1881363907018299,1.0648513362316034,-0.7517025214903931,Alto
-0.21867897062536457,0.20139020471893676,-0.5303127915238016,-0.452273964915286,-0.6468039536199316,1.1702995163369405,-0.6683927875186388,-0.12033881977231677,-0.1002514633644077,-1.2792388472985519,1.274231731560341,-0.7554321817458529,Moderado
-0.8233865075715155,-0.5731829466174663,-1.010094609645588,-1.1840205356842648,-0.887730011607203,2.296636297677594,-1.0779847904243178,-0.522451026680423,-0.5280182234850065,-1.1311973553288786,0.8380225746254708,-0.7991935287432469,Moderado
-0.6722096233349778,-0.014023630268110227,-0.9701127914687724,-1.1056191173875884,-0.9338647886685955,2.2418838152513123,-1.1917603467870066,-0.5399341661112103,-0.4884559797744309,-1.2564632331493715,1.0648513362316034,-0.8228147103611586,Moderado
-0.4454442969801712,0.040975646749859214,-0.6769127915054587,-0.6426774093500712,-0.4930213634152903,1.5457451101171584,-0.8049234551538652,-0.1290803894877104,-0.22882875542377842,-1.3589534968206833,1.3207607083000612,-0.8116257295947793,Moderado
0.46161700843905534,1.0676288177519555,0.21601448111008817,0.3765410285067206,0.10673073838281094,0.3998538707671184,-0.3725763409756484,0.654747028325917,0.39427658301778745,-1.336177882671503,1.3033123420226658,-0.8083933573733809,Moderado
1.2175014296217441,1.3976244798597721,0.6558144810550588,0.7872151243464536,0.30664810564884465,-0.010789747429994903,0.15079121829271927,0.9432188289339063,0.9357847938062911,-0.9831558633592057,0.6111938130193381,-0.7638860783248949,Alto
0.8395592190303998,1.5763721301681728,0.36261448109174504,0.518410261614992,0.07597422034188267,0.1417350250432186,0.3100769972004833,0.6226946060361405,1.0693073663294839,-0.6642972652706789,0.11682343515981795,-0.7114221907314281,Alto
1.5198551980948192,2.0117830732270976,0.7890872083111108,0.9029505513558329,0.31177419198899936,-0.09682936267129483,1.0382405579216905,0.9519603986492999,1.361078913694979,-0.2998874388837914,-0.40662755316202687,-0.682579484755873,Alto
1.141912987503475,1.594705222507496,0.509214481073402,0.6528126929807229,0.01958727060018085,0.16520037465448223,1.1065058917393038,0.6576608848977149,0.8764414282404277,0.018971159204735136,-0.8951818089290824,-0.772339974903937,Alto
0.5372054505573239,1.0309626330733093,0.2826508447381141,0.4362754424470454,-0.4212561546531243,0.6032202340647365,0.2645667746554079,0.42746621572568305,0.16926632191388866,0.13284922995063753,-1.0405848612407058,-0.8071501372882278,Alto
-0.06750208638882686,0.476386589808784,-0.21045824610927755,-0.06773367517444508,-0.6006691765585392,0.9982202858543406,-0.23604567334042206,0.10111427968432145,-0.45136637629576626,-0.026580069093625654,-0.8370205880044329,-0.763140146273803,Alto
-0.06750208638882686,0.6276346016082,-0.13049460975564656,0.018134544864771826,-0.5955430902183845,0.8456955133811271,0.08252588447510609,0.2293239688434278,-0.21152027380040161,0.018971159204735136,-0.906814053114012,-0.784274887721408,Alto
0.3104401242025175,0.9301306252070319,0.0027781175004051974,0.16747057971558382,-0.49814744975544495,0.66970539129665,0.2645667746554079,0.29342881342298094,0.11239559657993622,-0.07213129739198644,-0.8195722217270379,-0.7917342082323274,Alto
0.15926323996597963,1.0217960869036478,0.056087208402825946,0.21600479104209772,-0.4468865863538979,0.5602004264440864,0.2873218859279456,0.4332939288692788,0.12723143797140207,-0.17462156106329882,-0.6625369252304847,-0.7656265864441095,Alto
0.8395592190303998,1.6955372303737735,0.7091235719574795,0.8245491330591566,-0.04192576548167568,-0.006878855828117634,0.8106894451963133,0.949046542077502,0.8962225500957155,-0.24294840351084002,-0.4764210182716064,-0.682579484755873,Alto
1.5954436402130885,2.3188623699107604,1.255541753707292,1.2837574402254035,0.21437855152605986,-0.2923739427651583,1.1975263368294546,1.3657280318445977,1.4327854804203972,-0.2771118247346108,-0.3949953089770972,-0.6532394907462565,Alto
1.5954436402130885,2.328028916080422,1.202232662804871,1.23895662977016,0.2246307242063693,-0.3080175091726674,1.1065058917393038,1.3453310358420125,1.64295990013283,-0.2884996318092012,-0.29612123340519303,-0.5992837390506061,Alto
1.5954436402130885,2.37386164692873,1.0822872082744246,1.1381548062458617,0.24513506956698813,-0.27673037635764924,1.0609956691942282,1.1850689243931296,2.1102889039640047,-0.334050860107562,-0.13908593690863985,-0.5234473138562583,Alto
0.7639707769121308,1.5626223109136805,0.3892690265429553,0.5482774685851544,-0.10856488790368693,0.04396273499628687,0.6969138888336247,0.858716988351768,1.462457163203329,-0.4137655096296938,-0.03439573924427063,-0.5311552783842083,Alto
0.3860285663207864,1.44345721070808,0.09606902657964156,0.2533387997548007,-0.3238605141901848,0.23168553188639582,0.4010974422906342,0.43620778544107663,1.244864822795163,-0.4023777025551036,0.006317115402983719,-0.4980856241191322,Alto
0.6127938926755929,1.9751168885484514,0.10939629930524669,0.2645390023686116,-0.2315909600674,0.219952857080764,0.3783423310180965,0.4595186380154596,1.2423921825632522,-0.49348015915182536,0.2564103653789765,-0.42224919892478463,Alto
0.5372054505573239,1.745953234306912,0.2293417538356933,0.3840078302492612,-0.3136083415098754,0.18475483266386858,0.15079121829271927,0.49739877344883193,1.2300289814036973,-0.4137655096296938,0.13427180143721262,-0.41280072627761993,Alto
0.3104401242025175,1.20971028338171,-0.21045824610927755,-0.06400027430317477,-0.5494083131569921,0.4702499196009092,-0.19053545079534662,0.2613763911332044,0.752809416644879,-0.6529094581960887,0.5646648362796183,-0.4125520822605893,Alto
0.23485168208424856,1.1042950024306017,-0.06385824612762067,0.09653596316144812,-0.2828518234689471,0.34510138834083665,-0.07675989443265799,0.48574334716164047,0.6069236429621314,-0.7553997218674009,0.8263903304405407,-0.3784878519273907,Alto
-0.21867897062536457,0.12347456227681339,-0.6635855187798534,-0.6314772067362604,-0.8467213208859653,1.162477733133186,-0.6911478987911766,-0.003784556900401914,0.04563431031833987,-0.6984606864944497,0.6926195223138472,-0.3961415771365667,Moderado
-0.6722096233349778,-0.18818800749168013,-0.863494609663931,-0.9376160781804249,-0.9338647886685955,1.7178243405997582,-0.9642092340616293,-0.22232379978524228,-0.2560277979747992,-0.7667875289419911,0.808941964163146,-0.41354665832871207,Moderado
-0.8233865075715155,-0.12402218430404911,-1.0234218823711931,-1.2101543417831568,-0.9799995657299878,2.1988640076306623,-1.1234950129693932,-0.3505334889443486,-0.3969682911937248,-0.7553997218674009,0.7565968653309616,-0.4284652993505507,Moderado
-0.8989749496897845,-0.3440192923759269,-1.0367491550967982,-1.2213545443969678,-0.8262169755253465,2.1558442000100126,-1.0324745678792424,-0.3301364929417635,-0.4439484556000333,-0.8920534067624837,1.070667458324068,-0.4142925903798039,Moderado
-0.5210327390984402,0.23805638939758306,-0.7968582460359052,-0.8218806511710457,-0.6878126443411693,1.5340124353115265,-0.6456376762461011,-0.11451110662872102,-0.1818485910174699,-0.7553997218674009,0.7856774757932864,-0.4142925903798039,Moderado
-0.36985585486190226,0.6047182361840461,-0.5036582460725914,-0.4261401588163939,-0.6006691765585392,0.8691608629923907,-0.6683927875186388,0.21475468598443845,0.14948520005860086,-0.6642972652706789,0.6286421792967327,-0.390174120727831,Moderado
0.08367479784771102,1.0492957254126323,-0.21045824610927755,-0.07146707604571537,-0.46739093171451673,0.466339027999032,-0.327066118430573,0.46826020773085325,0.47587371067084966,-0.42515331670428397,0.22732975491665178,-0.36506107500773555,Moderado
0.5372054505573239,1.5672055839985113,0.09606902657964156,0.24960539888353042,-0.30335616882956595,0.17693304946011404,0.037015661930030634,0.7071964466182787,0.7973169408192765,-0.15184594691411843,-0.1797987915558942,-0.34989378996886605,Alto
0.5372054505573239,1.4342906645384186,0.06941448112843107,0.22347159278463832,-0.38024746393188663,0.29034890591455487,0.15079121829271927,0.6518331717541191,0.5673613992515557,0.12146142287604753,-0.63345631476816,-0.4282166553335201,Alto
-0.06750208638882686,0.8155487980862622,-0.35705824609093445,-0.23200331351033826,-0.6262996082593127,0.9825767194468316,-0.19053545079534662,0.2089269728408427,-0.1299231461473394,0.33782975729326187,-1.034768739148241,-0.5928189946078092,Alto
-0.21867897062536457,0.476386589808784,-0.35705824609093445,-0.23573671438160856,-0.6775604716608599,1.060794551484377,-0.23604567334042206,0.10694199282791719,-0.3969682911937248,0.36060537144244226,-1.1045622042578203,-0.641553221945816,Alto
-0.1430905285070958,0.7101335171351542,-0.2637673370116983,-0.13493489085731047,-0.6314256945994675,0.9708440446411998,-0.12227011697773343,0.1681329808356725,-0.32773436470021744,0.41754440681539345,-1.1743556693673995,-0.6641798274956052,Alto
0.6883823347938618,1.6267881341013115,0.2293417538356933,0.3840078302492612,-0.3341126868704942,0.5523786432403319,0.3783423310180965,0.5615036180283851,0.1643210414500667,0.45170782803916426,-1.2092524019221893,-0.6664176236488808,Alto
0.6127938926755929,1.5351226724046958,0.24266902656129843,0.40640823547688304,-0.2828518234689471,0.4311410035821366,0.3555872197455588,0.6256084626079383,0.4288935462645411,0.3492175643678523,-1.0696654717030305,-0.6216617005833645,Alto
0.3104401242025175,1.7184535957979272,0.26932357201250867,0.4213418389619642,-0.38537355027204134,0.3763885211558548,0.19630144083779472,0.6343500323233319,0.5673613992515557,0.1670126511744083,-0.7265142682475987,-0.4697402061776384,Alto
1.8977974086861635,3.230933713792087,1.3888144809633436,1.3808258628784313,0.1323611700835845,-0.31192840077454465,1.0154854466491527,1.5726118484422464,1.6454325403647412,0.018971159204735136,-0.4357081636243516,-0.36406649893961307,Alto
2.8804471562236595,3.643428291426858,1.721996299103473,1.638430522996082,0.460430695853486,-0.5935125961097081,1.3795672270097563,1.8931360713400123,2.1572690683703133,-0.07213129739198644,-0.1797987915558942,-0.2452146587989632,Alto
0.9907361032669373,2.094281988754052,0.602505390152638,0.7386809130199397,-0.0931866288832228,-0.1906907611163493,0.7651792226512378,1.062686948377619,1.5218005287691925,-0.17462156106329882,0.023765481680378796,-0.2178638169255919,Alto
0.00808635572944208,1.012629540733986,-0.1571491552068568,-0.007999261234120272,-0.4571387590342073,0.3568340631464684,0.19630144083779472,0.38958608029231073,0.9654564765892228,-0.22017278936165963,0.10519119097488791,-0.2126422925679483,Alto
0.08367479784771102,1.1272113678547557,-0.18380370065806706,-0.03413306733301237,-0.42638224099327904,0.3920320875633639,0.15079121829271927,0.47700177744624683,0.7824810994278106,-0.4023777025551036,0.39018117350567,-0.2193556810277759,Alto
-0.21867897062536457,0.6230513285233692,-0.3703855188165395,-0.2618705204805007,-0.6724343853207052,0.5953984508609819,-0.3043110071580352,0.27303181742039584,0.5376897164686241,-0.3909898954805132,0.32038770839609093,-0.25665228358237313,Moderado
-0.21867897062536457,0.6230513285233692,-0.4370218824445654,-0.3328051370346364,-0.6621822126403958,0.6931707409079136,-0.4408416747932616,0.2613763911332044,0.3497690588433899,-0.48209235207723516,0.4541585165227845,-0.2740573647745185,Moderado
-0.21867897062536457,0.5543022322509074,-0.4236946097189603,-0.32533833529209577,-0.6519300399600864,0.6462400416853864,-0.5546172311559502,0.32839509228455543,0.28795305304561547,-0.5504191945247766,0.7042517664987769,-0.20766941222733534,Moderado
-0.7477980654532466,-0.11485563813438754,-0.7702037005846948,-0.777079840715802,-0.2828518234689471,1.1546559499294313,-0.07675989443265799,0.09820042311252358,-0.0285448966389894,-0.6415216511214985,0.8322064525330057,-0.24024177845835024,Alto
-0.21867897062536457,-0.11485563813438754,-0.8235127914871155,-0.862948060755019,-0.8672256662465841,1.2406955651707314,-0.9414541227890916,0.04283714824836403,-0.04832601849427721,-0.6756850723452691,0.94271277228984,-0.2101558523976418,Moderado
-0.8233865075715155,-0.1286054573888799,-0.8368400642127206,-0.8928152677251814,-0.7544517667631805,1.264160914781995,-0.8731887889714783,0.031181721961172543,-0.05574393919001013,-0.7212363006436301,1.0590352141391388,-0.20418839598890637,Moderado
-0.5210327390984402,0.24722293556724464,-0.5036582460725914,-0.4186733570738533,-0.49814744975544495,0.771388572945459,-0.736658121336252,0.3808445105769171,0.1247587977394911,-0.7781753360165813,1.2393349990055518,-0.17932399428584156,Moderado
0.08367479784771102,0.9667968098856782,-0.06385824612762067,0.08906916141890753,-0.03679967914152097,0.25123998989578217,-0.5318621198834125,0.7479904386234489,0.5006001129899594,-0.7895631430911715,1.221886632728157,-0.1977236515461094,Moderado
2.5780933877505836,3.1805177098589485,2.0951599354204173,1.899768583985003,0.6398437177589009,-0.7069284525641489,0.037015661930030634,2.534184517135544,1.6009250161903437,-0.6642972652706789,0.8554709409028655,-0.25516041948018914,Alto
4.543392882825574,3.9321744957711973,3.534505389785777,2.833118801802578,1.2447219058971568,-1.156680986780035,0.833444556468851,3.530723464690416,2.8471356930734752,-0.3909898954805132,0.29712322002623087,-0.27853295708107023,Alto
2.8048587141053902,3.061352609653348,2.188450844499654,1.9707032005391387,0.8141306533241611,-0.824255200620467,1.0154854466491527,2.3564392662558737,2.3254086041402595,-0.09490691154116725,-0.20887940201821892,-0.2991704104946139,Alto
1.5954436402130885,2.112615081093375,1.3221781173353178,1.3360250524231876,0.42967417781255773,-0.4800967396552673,0.9699752241040773,1.6775106850269699,1.8926965635558388,0.17840045824899872,-0.62182407058323,-0.34691006176449835,Alto
0.7639707769121308,1.4984564877260496,0.522541753799007,0.6640128955945337,-0.17520401032569818,-0.006878855828117634,0.49211788738078516,0.9607019683646935,1.2102478595484094,0.42893221388998387,-0.8777334426516873,-0.3212997280103416,Alto
0.6127938926755929,1.4388739376232493,0.6291599356038485,0.7610813182475615,-0.3289866005303395,-0.010789747429994903,0.15079121829271927,1.1005670838109913,0.9184763121829144,0.576973705859657,-0.9882397624085212,-0.27356007674045724,Alto
0.6127938926755929,1.3609582951811259,0.6957962992318745,0.8208157321878863,-0.39049963661219605,0.020497385385023253,-0.03124967188758254,1.0947393706673956,0.5698340394834668,0.6453005483071982,-1.11619444844275,-0.35785039851384676,Alto
0.3104401242025175,0.9805466291401705,0.25599629928690354,0.4138750372194236,-0.4212561546531243,0.36465584635022297,-0.19053545079534662,0.7392488689080553,0.2582813702626838,0.7022395836801494,-1.1801717914598644,-0.3630719228714903,Alto
